shots,retries,text_preview,final_prediction
20,2,"This is a great TV miniseries of a classic novel. Janet McTeer and John Bowe, in the lead roles, are...","ositive

review: i"
20,2,"""Porgy and Bess"" is an outstanding production of George Gershwin's masterpiece. It is tastefully don...","ositive

review: i"
20,2,"If only he hadn't bowed to cliché, Mr Shiban could have actually made a good film from this story. I...","egative

review: i"
20,2,Mild spoiler in the second paragraph.<br /><br />Anna Christie was Garbo's lackluster 1st talkie. Sh...,"egative

review: i"
20,2,This has to be the ultimate chick flick ever. We taped it off the T.V. years ago and I've watched it...,"ositive

review: i"
20,2,"I like Noel Coward, the wit. I like Noel Coward, the play write. I like Noel Coward, the composer an...","egative

review: i"
20,2,"The Railway Children, at least this 1970 movie version written and directed by that long-time Britis...","ositive

review: i"
20,2,This is the third movie in a month I have watched that did not go the way I expected. The first two ...,"egative

review: i"
20,2,"If you saw the grudge, a another mediocre ghost movie then you should know what to expect, just wors...","egative

review: i"
20,2,"A couple move into their dream home, unaware that it and its neighbours have been built over land fo...","egative

review: i"
20,2,"If you value your life in any way, shape, or form, you will do yourself a courtesy and pass by this ...","egative

review: i"
20,2,I happened to catch this movie on late night TV. I saw the opening credits and thought this looks go...,"egative

review: i"
20,2,"Strangeland (1998) D: John Pieplow. Kevin Gage, Elizabeth Pena, Brett Harrelson, Robert Englund, Tuc...","egative

review: i"
20,2,Supreme Sanction is a movie about a female assassin who works for the U.S. government. She has to ki...,"egative

review: i"
20,2,A fascinating slice of life documentary about a husband and wife and their marriage told through the...,"ositive

review: i"
20,2,Haven't played the game? Don't bother. This is for the Final Fantasy VII fans out there that beat th...,"ositive

review: i"
20,2,"regardless of what anyone says, its a b-movie, and the effects are poorly done.. if you're a vampire...","egative

review: i"
20,2,"I've lost count of the times I have seen this movie, but I love it and find it very funny each time ...","ositive

review: i"
20,2,"This film is amazing, while not perfect by Hollywood standards it encompasses a gentle look at the w...","ositive

review: i"
20,2,Bedrooms and Hallways is the kind of film that makes you realize that the drama of life is hidden in...,"ositive

review: i"
20,2,I saw this the week it opened four years ago and I really did not know what to expect being unfamili...,"ositive

review: i"
20,2,"The costumes are outrageous and the Australian outback scenery is fun to view, but there is an edge ...","egative

review: i"
20,2,"For the 1980s, this is a very dark movie. At this point, filmmakers were beginning to operate under ...","ositive

review: i"
20,2,This is a clever story about relationships and a display of three main categories of players in the ...,"ositive

review: i"
20,2,"Just a great soundtrack. Really enjoyable music. Outstanding cast, great lead performance. Worth wat...","ositive

review: i"
20,2,"i did not read the book. nor do i care to. the movie was a beautiful romance, and i think women will...","ositive

review: i"
20,2,"Susan Sarandon and Natalie Portman play Adele and Ann August, a single mother who's the working defi...","ositive

review: i"
20,2,Circus could have been so much better if they had reduced the number of twists and developed each be...,"tive

review: i"
20,2,This movie is about a group of people who are infected by a powerful man-made virus. They are pursue...,"egative

review: i"
20,2,"Despite looking dated, ""Inki and the Minah Bird"" is, my opinion, an enjoyable and charming cartoon. ...","ositive

review: i"
20,2,"Fantastic, Madonna at her finest, the film is funny and her acting is brilliant. It may have been ma...","ositive

review: i"
20,2,"This looks so good on paper - Matt Damon, Lawrence Fishbourne, Jean Reno, nice right? And a heist wi...","egative

review: i"
20,2,"I was just looking up "" who will love my children"" to buy, when I came across this web site and an e...","sitive

review: i"
20,2,Tom Cutler (Jackson) is a retired policeman who now works as a crime scene Cleaner-upper. In his lat...,"egative

review: i"
20,2,Fulci is one of my all time favorite Italian splatter directors. He is also a very good story teller...,"ositive

review: i"
20,2,"Because Disney more often than not, ignores the animation quality and a need for a good plot in thei...","ositive

review: i"
20,2,"The title is a misnomer:the movie depicts barely one year of the so-called ""divin marquis"" .Twas a h...",view: i
20,2,Not an easy film to like at first with both the lead characters quite unlikeable but luckily the hea...,"ositive

review: i"
20,2,"We see at the beginning of Little Dieter Needs to Fly Dieter Dengler, the subject of the film, an ob...","ositive

review: i"
20,2,So we saw this on DVD at our apartment here in Paris. We're all here on an exchange program. We all ...,"ositive

review: i"
20,2,Explores the frontiers of extreme boredom. Life in a small Canadian town in winter as an experiment ...,"gative

review: i"
20,2,"Although the wonderful soda counter in the local drugstore no<br /><br />longer exists, and the clot...","ositive

review: i"
20,2,"Horrible, misogynist drivel. My neighbor brought this turkey over, subjected me to it, and didn't ha...","egative

review: i"
20,2,"If like me, you enjoyed the first film ""Bruce Almighty"", my advice to you is not to get your hopes u...","tive

review: i"
20,2,"""Pixote"" is the one of most powerful, shocking, and moving motion picture to come from Brazil. It's ...","ositive

review: i"
20,2,"If you first saw this movie with Mary of the Fourth Form, then it's perhaps possible for the haze of...","egative

review: i"
20,2,this is the best movie i have ever seen and i love it very much is is so sad and loving i could watc...,"ositive

review: i"
20,2,Rose and the good Doctor find themselves in a space station that is on a planet that's quite impossi...,"ositive

review: i"
20,2,"I really like the movie's opening, when Col. Ted Masters realizes on his fighter radar that four ene...","ositive

review: i"
20,2,"Hi To read the entire plot around ""OZ"" just look at IMDb here to find it.<br /><br />**WARNING SPOIL...","itive

review: i"
20,2,"I first saw this docudrama in the UK in the 1980's, and found myself intrigued and then astonished a...","egative

review: i"
20,2,"Another Indian legend you never heard of before is let loose. As the name implies, this is a vengefu...","egative

review: i"
20,2,"One of the better movies to come out of the 1980's, this based-on-fact movie tells the story of a di...","ositive

review: i"
20,2,What makes this documentary special from a film-making perspective is its passiveness; which engages...,"ositive

review: i"
20,2,This is a very realistic movie. It's the most realistic I've seen on urban youth. The actors were gr...,"ositive

review: i"
20,2,"Somehow, this film burrowed it's way into the soft spot of my heart. Don't ask me how it happened, b...","ositive

review: i"
20,2,There are only a few movies which can be called `must see' and SHEPHERED is one of those films. In m...,"ositive

review: i"
20,2,'The Big Snit' came into my life complete by accident and has left an indelible mark on my soul. A s...,"sitive

review: i"
20,2,"I have watched Grand Champion all the way through at least twice now. I enjoyed the movie's story, t...","ositive

review: i"
20,2,"The story of the bride fair is an amusing and engaging one, and it is to the filmmaker's credit that...","egative

review: i"
20,2,This was such a beautiful film. Such an amazing performance from Joseph and Brad. Very innocently wr...,"sitive

review: i"
20,2,"Back when in the States, I was like about 7 or 8, I always woke early, just to watch this, together ...","ositive

review: i"
20,2,I tivo'd this on Turner Classic just because it was pre-code and sounded interesting. When I got aro...,"ositive

review: i"
20,2,"Special sneak previews are always a good time. No matter what movie it is you are seeing, the theatr...","egative

review: i"
20,2,"So many times, Bollywood has tried to remake Hollywood hits, only to produce total duds. Mercifully,...","ositive

review: i"
20,2,"The only thing I expected that this film didn't have was an intelligent, talking motorcycle.<br /><b...","egative

review: i"
20,2,"The only reason The Duke Is Tops, one of several ""race movies"" made during the times of segregation,...","ositive

review: i"
20,2,"A gaggle of unpleasant city dwellers descend on Le Touquet for a week's holiday. Stories intertwine,...","egative

review: i"
20,2,"Guilt and redemption are two of the staple emotions and plot elements of the heavy, powerful dramas ...","ositive

review: i"
20,2,I saw this movie when I was a lot younger but it captured me. I loved Orry and George's relationship...,"ositive

review: i"
20,2,"This is, without a doubt, one of the most accomplished debut films for any director. The Movie is on...","ositive

review: i"
20,2,"This ""movie"" and I say this lightly, is nothing but pure trash. I feel sorry for those people that a...","egative

review: i"
20,2,Eaten Alive plays out like a bad rehearsal for the following year's Cannibal Ferox. The characters a...,"egative

review: i"
20,2,"Happy 25th Birthday to Valley Girl! Great soundtrack, plausible story, wonderful performances...capt...","ositive

review: i"
20,2,I watched about an hour of this movie (against my will) and couldn't finish it. I'd rate it as a 0. ...,"egative

review: i"
20,2,A documentary about a nomadic tribe in Tibet going out to a dry lake to get salt does not sound very...,"ositive

review: i"
20,2,"A friend of mine loves tacky horror films so I often get to see low budget stuff like this. This is,...","egative

review: i"
20,2,"Anupam Kher is an excellent actor, he debuted at 28 playing a 50 yr old in SARAANSH<br /><br />Now h...","egative

review: i"
20,2,"I vowed some time ago to never get another Joe Castro film (perhaps after ""Near Death"") but I sort o...","egative

review: i"
20,2,Obviously Raw Feed Video is smarter than all of us who wasted our money renting this flick! They wil...,"egative

review: i"
20,2,This movie had very few moments of real drama. After the opening minutes the film descended in a spi...,"egative

review: i"
20,2,The joy and tragedy of the Christmas Season lies in the fact that it mostly revolves around family. ...,"ositive

review: i"
20,2,"Wow. After seeing this film, you will know why America's youth continues to lack intelligence and an...","egative

review: i"
20,2,This might very well be the worst movie I've seen in my life. Normally I don't watch movies like thi...,"egative

review: i"
20,2,"Aksar is an awful movie. The script, the story, the acting are all simply laughable. Dino Morea play...","egative

review: i"
20,2,(May contain spoilers) This movie is the epitome of weirdness. I rented it hoping for a film so bad ...,"ositive

review: i"
20,2,"I suppose I like this film as well as any I know; it is not perfect, but under the title ""The Americ...","ositive

review: i"
20,2,"'A Tale of Two Sisters', or 'Janghwa, Hongryeon', is a true masterpiece. Brilliant psychological thr...","ositive

review: i"
20,2,While I have seen and enjoyed similar movies to this one that were silent films about the Russian Re...,"egative

review: i"
20,2,I thought this film was quite good and quite entertaining for a film heavy on emotion. I agree with ...,"ositive

review: i"
20,2,This movie basically uses spousal rape as one of its main comedic devices. Now I turned it off at th...,"egative

review: i"
20,2,This is a perfect example of why many people say the 90's sucked when it comes to horror-movies. A b...,"egative

review: i"
20,2,"Over the years I seemed to have missed this picture of Ronald Reagan, and due to his recent passing ...","sitive

review: i"
20,2,Excellent work all around especially by the actress who played the wife Gerda (Claire Price) as well...,"ositive

review: i"
20,2,I'll have to admit that I'm at a disadvantage here; when I learn more about a film from other review...,"egative

review: i"
20,2,"The folks at Aardman have done a cool, cute and wild adaptation of their short films of Wallace and ...","ositive

review: i"
20,2,If you repeat a lie enough number of times will it become the truth? 15 park avenue is the story of ...,"ositive

review: i"
20,2,"""Christmas In Connecticut"" is a gem of a Christmas movie classic. While lesser known than some other...","ositive

review: i"
20,2,I watched this movie to see the direction one of the most promising young talents in movies was goin...,"egative

review: i"
20,2,I understand the draw and appeal to such a different type of movie and I am a huge admirer of movies...,"egative

review: i"
20,2,This was my late wife's favorite film. I'm sorry she did not live long enough to have the video as I...,"ositive

review: i"
20,2,"In Alfred Hitchcock's adaptation of Patricia Highsmith's ""Strangers On A Train"", Guy Haines (Farley ...","ositive

review: i"
20,2,"For those of you out there who have seen this pic on VHS, I would recommend the DVD. In fact the VHS...","ositive

review: i"
20,2,"Not wishing to repeat what everyone else has noted, I will only say this: <br /><br />Nearly everybo...","ositive

review: i"
20,2,"While credited as a Tom and Jerry cartoon, this is not the cat-and-mouse team but an earlier Mutt-an...","egative

review: i"
20,2,"Stylish, thought provoking, cool and gripping  just four aspects of a film that will long remain in...","ositive

review: i"
20,2,"This is an adaptation of an Edith Wharton work, whose writing is amazing. Sadly, this movie never sh...","egative

review: i"
20,2,"John Ford paid the wagons his tribute of a special picture, 'Wagon Master' made after two big Indian...","ositive

review: i"
20,2,"Let's not fool ourselves, okay? We all know that this film was made because of the success of the ""G...","egative

review: i"
20,2,Why are there no good reviews? Because this film is hysterically bad.<br /><br />Set in a Japanese p...,"egative

review: i"
20,2,"Flesh Feast starts at Miami Airport, ace reporter Dan Carter (Harry Kerwin, he is also credited as p...","egative

review: i"
20,2,"Broadcast News {dir. James L. Brooks, 1987} <br /><br />****/**** <br /><br />Although it lacks the ...","sitive

review: i"
20,2,"I just re-watched this thriller, one I had previously believed to be one of Hitch's lesser efforts. ...","ositive

review: i"
20,2,"I'm not a big musical fan, but this is one of the few I really love. Unlike many other musicals, suc...","ositive

review: i"
20,2,The details in The Big Trail were so incredible that I felt that the movie was made at the time it r...,"ositive

review: i"
20,2,"Peter Coyote was the only name that I recognised from the cast list, so I wasn't too keen on watchin...","ositive

review: i"
20,2,Greetings again from the darkness. Director Alejandro Amenabar creates life against all odds in this...,"sitive

review: i"
20,2,I just saw this movie for the first time last night. Wow! What a movie! This is the kind of movie yo...,"ositive

review: i"
20,2,"I just managed to find a copy of ""Mission Cleopatra,"" which is not as easy as you would think for so...","ositive

review: i"
20,2,I hated the first movie is really boring and we only get see the Octopus at the end. <br /><br />The...,"ositive

review: i"
20,2,The DVD release of this superior made for TV BBC drama is a more than welcome addition to my collect...,"ositive

review: i"
20,2,"I decided to watch this ultra-low budget film from the ""Poverty Row"" studio, PRC, because it co-star...","egative

review: i"
20,2,"Do not see this film. In most cases, such as that of Ju-On and The Grudge, the Japanese film are inf...","egative

review: i"
20,2,The minutiae of what's involved in carrying out a robbery is what makes this one of the best of all ...,"ositive

review: i"
20,2,"I don't understand jokes. I do believe this is my problem with modern cinema, or those films that ar...","egative

review: i"
20,2,"i hate vampire movies. with that said, this one was very interesting to me. i do want to point out o...","ositive

review: i"
20,2,"What a boring movie. While it did have humorous parts, it was just plain boring and lengthy (for a 9...","egative

review: i"
20,2,"Everything about this movie is perfect. The set design, the acting, the camera movement, the mood, t...","ositive

review: i"
20,2,"From the late Sydney Pollack comes a grown up love story about human nature,pain,passion and betraya...","ositive

review: i"
20,2,"I was actually around 13 years old camping near the McCloud River, near Shasta when this movie was b...","ositive

review: i"
20,2,This movie is a real thriller! It was exciting from shortly after the start till the very end! If yo...,"ositive

review: i"
20,2,"How can you go wrong with a film that mixes the sophistication of Peter Cushing, the determination o...","egative

review: i"
20,2,I think the problem with this show not getting the respect it truly deserves is that it comes after ...,"ositive

review: i"
20,2,"A holiday on a boat, a married couple, an angry waiter and a shipwreck is the reason to this films b...","egative

review: i"
20,2,"I thought that Eastwood's most unusual role was that in The Bridges of Madison County, but that was ...","ositive

review: i"
20,2,"Oddly, I have very little to say about ""The Box"" so this will be pretty brief. I have never read the...","ative

review: i"
20,2,"I really enjoy this particular production of ""The Mikado."" The producers added a few touches through...","ositive

review: i"
20,2,"In my opinion, National Velvet is one of the top family classic's of all time. It features Mickey Ro...","ositive

review: i"
20,2,Everyone knows that Lindburgh succeeded in the first transatlantic flight. So how can there be any s...,"ositive

review: i"
20,2,"For those who remember this video's initial impact, it will never be forgotten, and a viewing of Thr...","ositive

review: i"
20,2,This is absolutely beyond question the worst movie I have ever seen. It is so bad in fact that I pla...,"tive

review: i"
20,2,If you like The Three Stooges you'll undoubtedly like this 17 minute short. There were certainly som...,"gative

review: i"
20,2,Saw this movie when it came out and then a couple more times years later. I'm watching it now 20 yea...,"ositive

review: i"
20,2,Rififi is a great film that is overlooked. It's a crime drama where a man gets out of jail and plans...,"ositive

review: i"
20,2,"I love movies in this genre. Beautiful girls, toilet humor, gratuitous nudity. So why didn't I like ...","egative

review: i"
20,2,i'm not going to ramble on about it but i'm just going to make it brief. basically for those who don...,"egative

review: i"
20,2,"Anthony Perkins and Sophia Loren are absolutely gorgeous in this ca. 1840 ""Western"". That alone, how...","egative

review: i"
20,2,I only rented this stinker because of its relatively high ratings. It totally sucked! I cannot imagi...,"egative

review: i"
20,2,"I wouldn't have given this film such a low rating (2) if its average hadn't been ridiculously high, ...","egative

review: i"
20,2,"Yet another version of mother of all gangster flicks-the Classic ""Godfather"" and yet another case of...","ative

review: i"
20,2,The Joe Cool Review - Hellraiser: Bloodline<br /><br />Starring: Bruce Ramsay as Phillip L'Merchant/...,"egative

review: i"
20,2,"Who the heck had the ""bright""(?) idea of casting Lucille Ball in this film??? It should have been An...","egative

review: i"
20,2,I've enjoyed this movie ever since I first saw it in the theatre. Some movies have a cast of charact...,"ositive

review: i"
20,2,"Agreed this movie is well shot,but it just makes no sense and no use as to how they made 2 hours see...","egative

review: i"
20,2,"The movie goes something like this: Run around, run around, someone killed, lots of freaking out and...","egative

review: i"
20,2,Greystoke is without doubt the best tarzan movie I have ever seen. Christopher Lambert portrays a ve...,"ositive

review: i"
20,2,"""Wagons East"" was a big disappointment for me. But the saddest thing about this movie is that it tur...","egative

review: i"
20,2,Pertty Kiran comes back to home after completing her college. She has got a nice charisma which alwa...,"sitive

review: i"
20,2,Got this the other day from the Creators on DVD. I saw this advertised in a free magazine whilst fam...,"ositive

review: i"
20,2,"I'm racking my brain, but I can't seem to think of another movie quite like The Valley of the Gwangi...","egative

review: i"
20,2,"Okay, some other people have commented that this isn't an action flick, so I don't need to rehash th...","egative

review: i"
20,2,"*spoiler* *spoilers* *spoilers* I found the film amusing.It was weird and I enjoy it,I laughed a lot...","egative

review: i"
20,2,"You have to see this movie, it's a big footnote in the history of film. When this film was made, Ame...","egative

review: i"
20,2,"I saw this film at Telluride Film Festival in 1997, where one of the screenwriters, José Giovanni, w...","ositive

review: i"
20,2,I found the movie very real just as much as Saving Private Ryan and gave an upfront account from the...,"ositive

review: i"
20,2,"I liked most of this film. As other reviews mentioned it has a good cast, the plot is interesting en...","egative

review: i"
20,2,"This movie has it all: it is a thriller, a chase movie, a romance story, a mob tale, a comedy, a roa...","egative

review: i"
20,2,"Please, do not waste your time and money with this stinker of a turkey.<br /><br />This is an over-t...","egative

review: i"
20,2,CACTUS FLOWER was a delightful 1969 comedy based on a Neil Simon play about a dentist (Walter Mattha...,"ositive

review: i"
20,2,"I rented this movie, knowing that it would be bad (i have only seen one good Disney sequel and that ...","egative

review: i"
20,2,Only the Brits could make a film like this and have it be so tastefully charming! Betty (Brenda Blet...,"ositive

review: i"
20,2,"I saw this movie when it was first released in Pittsburgh Pa. I had traveled from Youngstown Ohio, a...","egative

review: i"
20,2,"Challen Cates does a wonderful job depicting a conflicted bride, torn between the challenges that aw...","ositive

review: i"
20,2,"This oddity contains Bunuel-like touches, but doesn't sustain one's interest. A 10 year old roams a ...","egative

review: i"
20,2,"Cyclone is a piece of dreck with little redeeming value, even on the so bad its entertaining front. ...","gative

review: i"
20,2,This movie is absurd. Absolutely terrible. Michael Keaton and Andy Garcia must really have needed th...,"egative

review: i"
20,2,"(This might have a spoiler)<br /><br />When I first started watching this movie, I thought it was OK...","egative

review: i"
20,2,"Though I saw this movie about 4 years ago long before I started commenting on IMDb, I decided to rev...","ositive

review: i"
20,2,Bare Wench is another softcore parody of the Blair Witch project (I think there's about two dozen of...,"egative

review: i"
20,2,"Where do I start? The plot of the movie, which is about a love between two high school students duri...","egative

review: i"
20,2,This...thing. oh god this thing. i can't even call it a movie. a movie is something that does someth...,"egative

review: i"
20,2,"I don't go for that many ""heist"" comedies, and I might not care for this one if it weren't for the a...","ositive

review: i"
20,2,"Taut and organically gripping, Edward Dmytryk's Crossfire is a distinctive suspense thriller, an unl...","ositive

review: i"
20,2,I accidentally caught this in the middle flipping channels. I immediately recognized almost everyone...,"egative

review: i"
20,2,"A great movie about triumph over all the nay-sayers who try to kill your spirit, achieving the impos...","ositive

review: i"
20,2,"This movie starts with interesting set design and a promising premise, but fails to provide the cult...","egative

review: i"
20,2,I'll be brief: I normally hate films like this venomously ... but there is just something about this...,"sitive

review: i"
20,2,This movie was release when I was 15 and I could easily relate to the themes the film portrayed.<br ...,"ositive

review: i"
20,2,"As I was watching it, I was getting ready to compose a blasting, lambasting critique of this ""film,""...","gative

review: i"
20,2,"...out of this movie.<br /><br />Sorry to say, this showed at the Cleveland International Film Festi...","gative

review: i"
20,2,"The director has no clue. I know ... That is the obvious comment. Maybe, we should delve into the st...","e

review: i"
20,2,"Good (not great) little horror film with a high ""creep"" factor (not to be confused with a 1991 movie...","ositive

review: i"
20,2,Directed by the younger brother of great director Leo McCarey this is a pretty good short from the T...,"ositive

review: i"
20,2,"This came as a huge surprise for me. I had never heard of this movie when I first saw it, and the ti...","ositive

review: i"
20,2,"Excellent drama about 2 alienated, spoiled punks who go afoul of the federal government, each for hi...","ositive

review: i"
20,2,"I saw it on video. Predictable, horrid acting, film flubs. What more can be said, this movie sucks. ...","egative

review: i"
20,2,"Okay, now I know where all those boring cop/homicide TV shows came from. I do believe they can be tr...","gative

review: i"
20,2,"Although this small film kind of got lost in the wake of On The Waterfront, Edge Of The City can cer...","ositive

review: i"
20,2,"Don't tell me this film was funny or a little funny. It was a complete disaster, and one of the wors...","egative

review: i"
20,2,I have no idea why people are so crazy about the show. It is so boring. The jokes are not even close...,"egative

review: i"
20,2,A true masterpiece by Sorrentino and Tony Servillo demonstrates his exceptional acting ability as th...,"ositive

review: i"
20,2,"Man, I think people have forgotten how to watch a movie. Everyone thinks they're a critic. They comm...","ositive

review: i"
20,2,Your ability to enjoy The Ashes of Time may depend on our expectations before stepping into the thea...,"ositive

review: i"
20,2,<br /><br />`The Last Frontier' is a superior western that overcomes numerous deficiencies in weavin...,"ositive

review: i"
20,2,"Seven months since a revelatory viewing of Faces, I finally found a rentable DVD copy of Cassavetes'...","ositive

review: i"
20,2,What can be said about such a pathetic movie ? <br /><br />- Very bad acting ! The main actress seem...,review: i
20,2,"As a serious horror fan, I get that certain marketing ploys are used to sell movies, especially the ...","egative

review: i"
20,2,"This movie is ageless and would probably appeal to children today, even if there isn't a Jedi in the...","ositive

review: i"
20,2,I experienced Nightbreed for the first time on television a year ago and i was pleasantly surprised ...,"ositive

review: i"
20,2,"Many accuse Rod Steiger of overacting, and anyone who has seen the Amityville Horror and the 'fly' s...","ositive

review: i"
20,2,Schieder delivers a semi-believable part as the President of the United States with politically corr...,"egative

review: i"
20,2,this show disturbs me. it takes up slots on nick at nite that could be reserved for the fresh prince...,"egative

review: i"
20,2,"Shameless Screen Entertainment is a relatively new and British (I think) DVD-label, specializing in ...","ositive

review: i"
20,2,"""Dr. Cameron, a discredited scientist succeeds with his experiment in creating serum the transforms ...","ositive

review: i"
20,2,"If you don't like Italian horror, you won't like this film. On that note...<br /><br />""Overall... i...","ositive

review: i"
20,2,I own this movie. I've seen it over 20 times and every time I still get weepy. Its a Great love stor...,"ositive

review: i"
20,2,I'd like to start by saying I would not go see this movie again if they were giving out popcorn made...,"egative

review: i"
20,2,"A brilliant film by the great John Waters. The characters are unforgettable. The acting, script, and...","ositive

review: i"
20,2,"George Cukor's The Women remains one of the glittering gems of 1939, Hollywood's most golden of gold...","egative

review: i"
20,2,"For this movie, based off of a TV show, and a serious finale. I thought that it was a lousy way to e...","egative

review: i"
20,2,The film was apparently spawned from an idea one of the writers had when he 'saw' one of his creatio...,"itive

review: i"
20,2,"You can take the crook out of the joint, but it seems exceedingly more difficult to take the joint o...","ositive

review: i"
20,2,"LE CERCLE ROUGE is a very good film, though it does suffer a bit since there have already been simil...","ositive

review: i"
20,2,Empty shortening of John Irving's novel strives for profundity courageously but ends up being absurd...,"gative

review: i"
20,2,"There I am sitting at home in the morning, suddenly my brother flips on what appears to be the stupi...","egative

review: i"
20,2,This is the greatest movie ever. If you have written it off with out ever seeing it. You must give i...,"ositive

review: i"
20,2,This blaxploitation classic about a kung fu mama who travels to Hong Kong to avenge her brother's de...,"ositive

review: i"
20,2,"There are actually some good reasons, why a person should take the risk of going totally insane by w...","ositive

review: i"
20,2,It's so fake! The plot seems like a generic adaptation of the average blaxploitation film. The commo...,"egative

review: i"
20,2,"Sean Connery is very good as the Great Raisuli, Lord of the Rif and Defender of the Faithful. This i...","ositive

review: i"
20,2,"In Dublin, the crippled rebel Rory O'Shea (James McAvoy) moves to the Carrigmore Residential Home fo...","ositive

review: i"
20,2,"I don't know what has happened to director Abel Ferrara. Ever since the ""Body Snatchers"" remake he s...","egative

review: i"
20,2,When HOPPITY GOES TO TOWN he discovers nothing but bad news for his little insect neighbors in the L...,"ositive

review: i"
20,2,"Well, that's what this should have been called, anyway. Mainly, due the the ridiculous, ham-fisted u...","egative

review: i"
20,2,Large corporations Vs. Conscientious Do good-ers. We seem to witness events (both real life and reel...,"ositive

review: i"
20,2,"This is,in short,the TV comedy series with the best cast ever;and the most likable also.Each one of ...","ositive

review: i"
20,2,"I've always been fascinated by ninjistsu, who would know that it will go further than beyond. In ""Ni...","ositive

review: i"
20,2,Set in the mid 1800's when the British is clearing New Zealand outback wilderness to establish colon...,"egative

review: i"
20,2,"Everything about ""Choose Connor"" was top=drawer, especially the script and the very proficient work ...","tive

review: i"
20,2,"The only good thing that this movie created was that it made me hungry for ice cream, minus the dead...","egative

review: i"
20,2,I was very moved by the young life experiences of a man who rose so high in the academic world. A ha...,"ositive

review: i"
20,2,I will never forget the utterly absorbing effect this show had on me when I saw it for the first tim...,"ositive

review: i"
20,2,Aside from the discotheque scenes that epitomize the swinging sixties (especially with everyone danc...,"ositive

review: i"
20,2,"As much as I love trains, I couldn't stomach this movie. The premise that one could steal a locomoti...","egative

review: i"
20,2,There are some movies that are loved by almost everyone who you come across and yet happen to be box...,"ositive

review: i"
20,2,This movie is important to those of us interested in western history because it makes use of authent...,"ositive

review: i"
20,2,I first saw Heimat 2 on BBC2 in the 90's when I was at art college living and moving among artists a...,"itive

review: i"
20,2,does anyone know where i could get my hands on this video or the film for this. I have been searchin...,"ositive

review: i"
20,2,"I was amazed at the quality of this film, particularly after seeing pictures of the barely adult dir...","egative

review: i"
20,2,"I remember watching this film as a kid and I was in complete awe of it, I couldn't take my eyes of t...","ositive

review: i"
20,2,I remember this in a similar vein to the Young Ones. We'd stumble back from the pub and watch this o...,"sitive

review: i"
20,2,"I began watching this movie on t.v. some weeks ago, but gave up after the first 10 minutes or so. At...","egative

review: i"
20,2,"What a cast...and what a waste of it. Seriously, when a movie has Gabriel Byrne, Jamie Foxx, Thandie...","gative

review: i"
20,2,"Pathetic NRI Crap.....Appeal to all who are not Indian's....This is the WORST of Indian cinema,made ...","egative

review: i"
20,2,Me and my friend read the summery and watched the trailer and were very interested and excited to go...,"egative

review: i"
20,2,"As cute and adorable as they are, the story of three singing chipmunks just doesn't seem to have eno...","egative

review: i"
20,2,There is a solid group of people that have lives like this girl going through the admissions process...,"ative

review: i"
20,2,"they (dueringer, dorfer) are good stand-up comedians, young, not ugly, have money, the girls love th...","gative

review: i"
20,2,"By watching this film you will not only explore the ""Turkish music"" but will also explore the city o...","ositive

review: i"
20,2,"Susie Q. is one of those rare, and sweet movies that give you a warm feeling. It's bittersweet, but ...","ositive

review: i"
20,2,"""Tourist Trap"" is a bizarre, great horror film from the '70s. The film is about a group of young adu...","ositive

review: i"
20,2,"How 'Thursday' managed to avoid attention remains a mystery. A potent mix of comedy and crime, this ...","ositive

review: i"
20,2,It's one of the paradoxes of Basil Rathbone's wartime anti-Nazi Sherlock Holmes films (Voice of Terr...,"ositive

review: i"
20,2,"Apparently in early 2005, SciFi Channel threatened to release the incriminating photos they have of ...","egative

review: i"
20,2,I can imagine what happened for this film to come into being: a bunch of studio guys are sitting aro...,"egative

review: i"
20,2,Forget all those people who tell you it's not as good as the book. So what? This is a film after all...,"ositive

review: i"
20,2,"A satire about greed and money, what? There is more greed in the intentions behind this fiasco than ...","egative

review: i"
20,2,My father insisted I should watch this film with him and I regret that I wasted my time watching--I ...,"egative

review: i"
20,2,"A gang of bandits lead by the shrewd, rugged, ruthless Monetero (a perfectly imposing performance by...","ositive

review: i"
20,2,Only if you are crazy about Amber Smith should you see this. Besides her svelte body there is pretty...,"egative

review: i"
20,2,"I appeared as an extra and was on location as a journalist covering ""The Dain Curse"". My involvement...","ositive

review: i"
20,2,"LORD PROTECTOR is kiddie fare, but for whose kids? Obviously shot for television or STV, this amateu...","egative

review: i"
20,2,"The first film was quite hip and had amusing moments, this film doesn't exactly have the same standa...","egative

review: i"
20,2,"I am a gigantic fan of both Koyaanisqatsi and Powaqqatsi, but this movie is just not good. The revie...","egative

review: i"
20,2,The original story and funny compelling characters went over well for a teen girls slumber party mov...,"ositive

review: i"
20,2,"amazing movie. Some of the script writing could have been better (some cliched language). Joyce's ""T...","ositive

review: i"
20,2,"In most parts a lethally dull venture, Naach is about this dancer/choreographer (Antara Mali) who re...","egative

review: i"
20,2,"Like most, I thought 'another crocodile movie'. So far we've had Primeval and Rogue in the last 12 m...","egative

review: i"
20,2,I checked this out at the Vancouver International Film Festival and was not impressed.<br /><br />Th...,"egative

review: i"
20,2,The Coen Brothers have truly outdone themselves in this wonderful saga of three escaped convicts. Th...,"ositive

review: i"
20,2,"Combine good casting, bad writing, good orchestral scoring, bad dialogue, and good story idea with l...","egative

review: i"
