shots,retries,text_preview,final_prediction
20,2,Manna from Heaven is heavenly. This is a movie for the family -- teens and grandparents can enjoy it...,"ositive

review: i"
20,2,"So much great chemistry between Kristen Scott-Thomas and Harrison Ford, but every time the story abo...","egative

review: i"
20,2,I enjoyed the Mr. Magoo cartoons I saw while growing up. And I enjoy Leslie Nielson's comic skills. ...,"egative

review: i"
20,2,"The movie eXistenZ is about a futuristic video game on a ""pod"" system that is almost like virtual re...","ositive

review: i"
20,2,"Now this is classic. A friend of mine told me about this flick, saying that it's incredibly lame, st...","ositive

review: i"
20,2,Last night I got to see an early preview screener of Prozac Nation. Because I love everything that C...,"egative

review: i"
20,2,"If you don't like Mel Brooks, you won't like this film. That's a given. Why anyone wouldn't like his...","ositive

review: i"
20,2,I never thought a movie could make me regret the fact that I subscribe to the HBO service. Now I kno...,"egative

review: i"
20,2,That's the only word I can think of to describe this movie. Not waste as in a waste of time (any tim...,"egative

review: i"
20,2,"I don't like boxing, don't understand the attraction. I did like this movie. Positive portrayals of ...","ositive

review: i"
20,2,"Honestly, this is a very funny movie if you are looking for bad acting (Heather Graham could never l...","egative

review: i"
20,2,i was glad that this movie did without all the supposed depth of all too many pseudo-serious interra...,"ositive

review: i"
20,2,I watched this film for the second time tonight after about three years and it was as wonderful as b...,"ositive

review: i"
20,2,THE QUICKIE (1 outta 5 stars)<br /><br />Pretty poor movie... an old-as-the-hills story about a high...,"egative

review: i"
20,2,"Another awful movie about hockey. I if never watched hockey and saw Hollywoods version, I would hate...","egative

review: i"
20,2,"Let me preface this by going on record, I am a huge George Clooney fan, and I love John Krasinski in...","egative

review: i"
20,2,...that maybe someday people will wake up to. People who can resist the urge to separate each and ev...,"gative

review: i"
20,2,I was lucky enough to see a test screening of 'El Padrino' a couple months ago in Santa Monica. I wa...,"ositive

review: i"
20,2,Is it a perfect movie? No. It is a weird adaptation from a sci-fi book and it features vampires from...,"ositive

review: i"
20,2,"Well to start with I'm straight up as black as black gets, and I can tell you it's very sad when bla...","egative

review: i"
20,2,"This movie has too many things going on. Another reviewer comments on the disjointed, episodic natur...","egative

review: i"
20,2,Murder By Numbers is one of those movies that you expect is made-for-TV but isn't. Considering the o...,"egative

review: i"
20,2,"Edward Dmytryk's ""Crossfire"" is a rare film coming from the Hollywood of the 1940s. This was groundb...","ositive

review: i"
20,2,Maybe I'm biased because the F-16 is my favorite fighter aircraft - although the F-14 is probably se...,"ositive

review: i"
20,2,I tried to love this movie. I really did. Kevin Bacon plays a cerebral palsy victim who is befriende...,"egative

review: i"
20,2,The Kid Power Hour featured two segments: Hero High and Shazam. let's start with Hero High.<br /><br...,"ositive

review: i"
20,2,"This movie was so bad and so cheap and so corny, I found this movie to be one of the most boring slo...","egative

review: i"
20,2,What really stood out to me about this movie was how little the plot made sense. So many characters ...,"egative

review: i"
20,2,I am ashamed to admit in public that I even held the cover of this movie once! This is an absolute r...,"gative

review: i"
20,2,"I'm not a big TV person... but when I saw the premier episode of Greek, I couldn't wait until next w...","ositive

review: i"
20,2,"Okay, to be fair this movie did have an interesting concept. Given a few script rewrites, some decen...","egative

review: i"
20,2,definitely the best game for N64 ever. I most say i was farely disappointed with tomorrow never dies...,"ositive

review: i"
20,2,I'm going to make this short and sweet. It's not surprising that you had no use for this film. This ...,"egative

review: i"
20,2,"Corey Haim is never going to be known as one of the great actors of his time, but at least in movies...","egative

review: i"
20,2,This is one of my favourite books and I remember watching this series and loving it immensely. Sadly...,"ositive

review: i"
20,2,"But like the Disney film of two generations ago, this film fails as well in the accuracy department....","egative

review: i"
20,2,this movie is sooooo bad that it forced me to create an account with IMDb just to warn others about ...,"egative

review: i"
20,2,"Hal Hartley has been likened to a modern day William Shakespeare, by virtue of the fact that he gets...","ositive

review: i"
20,2,"I saw this film 2 weeks prior to going on a snowboarding holiday, so for me it was really just to ge...","egative

review: i"
20,2,"I enjoyed it. There you go, I said it again. I even bought this movie on DVD and enjoyed it a couple...","ositive

review: i"
20,2,"I don't pretend to be a huge Asterix fan, having only seen one other movie adaption and read only tw...","ositive

review: i"
20,2,"there's only so much that i can take of Filipino films, especially nowadays where the trend is sex, ...","ositive

review: i"
20,2,Wagon Master (1950) Dir: John Ford <br /><br />Production: Argosy Pictures / RKO Radio Pictures <br ...,"egative

review: i"
20,2,"Another ""oldie but goody"" from about the same time as ""Out of Towners"" is ""Cactus Flower"", with a gr...","ositive

review: i"
20,2,This is a movie that should have been a mini-series as it tries to get too much information in too s...,"egative

review: i"
20,2,"I haven't read the Anne Rice novel that this movie was based on, but who knows, maybe reading the bo...","egative

review: i"
20,2,This is by far probably the worst film Al Pacino could have starred in. The movie had no real plot. ...,"egative

review: i"
20,2,I watched this movie for the first time the other day and was bored to tears. I guess I just was loo...,"egative

review: i"
20,2,"I know this movie is a low-budget horror movie intended for those in favor of shocks and ""inexpensiv...","egative

review: i"
20,2,I wasn't surprised to read a comment by the director to the effect that she made this film as an ant...,"ositive

review: i"
20,2,alright this movie might have been good if there was a plot behind it. the title didn't even fit the...,"egative

review: i"
20,2,"This film is bundled along with ""Gli fumavano le Colt... lo chiamavano Camposanto"" and both films le...","egative

review: i"
20,2,Don't be fooled: this isn't yet another tired example of the Girls From Outer Space Pretending To Be...,"ositive

review: i"
20,2,"I was very impressed with this film from newcomer Dir./Writer Jose Reyes. The cast was excellent. ""J...","ositive

review: i"
20,2,"Interesting topic. Pathetic delivery - script and direction. <br /><br />Our hero, Miles, thaws out ...","egative

review: i"
20,2,"The film tackles the here and now horror of ""rendition"" with a multi-cast trans-global account of al...","ositive

review: i"
20,2,"I think this is one of Burts top five movies, along with Deliverance, Smokey and the Bandit, Boogie ...","ositive

review: i"
20,2,"The first time I saw the poster, I was stunned by its tranquility and beauty. Then the city of Istan...","ositive

review: i"
20,2,"It's hard to believe that a movie this bad wasn't produced once, but four times! Most movies require...","egative

review: i"
20,2,"Nickelodeon has gone down the toilet. They have kids saying things like ""Oh my God!"" and ""We're scre...","egative

review: i"
20,2,(WARNING - CONTAINS MILD SPOILER) A movie almost designed to make you pause and check your recollect...,"ositive

review: i"
20,2,"At the least some of the sitcoms that churn endlessly out of the US are honestly bad. This junk, how...","ative

review: i"
20,2,This show is like watching someone who is in training to someday host a show. There are some good co...,"egative

review: i"
20,2,Even though some unrealistic things happen at the end (i.e. a cop shooting a gun into a crowded merr...,"ositive

review: i"
20,2,"I first started watching The Outer Limits back in 95 when I was 10, and it just blew my mind every w...","ositive

review: i"
20,2,"""Embarassing"" is the only word to describe this laughingly awful production. From the blatant disreg...","egative

review: i"
20,2,"The film Classe tous risques directed by Claude Sautet was not a film, to be honest, I had ever real...","ositive

review: i"
20,2,"If you live in the suburbs, are relatively well off financially, and do not really have much contact...","egative

review: i"
20,2,"A teen-age boy, who is not in the military and has not trained to be a jet pilot, takes off for a fo...","egative

review: i"
20,2,"I pride myself in being able to sit through everything. I think ""if I've paid the rental fee, then I...","egative

review: i"
20,2,I usually like period films but this one just seemed to drag and drag. I'd perk up during Rupert Gra...,"egative

review: i"
20,2,I saw this movie on TV back in the 60s and it still stands up well even after brilliant performances...,"ositive

review: i"
20,2,"These guys combine low-brow with low-budget. It's glorious.<br /><br />Look- if you want Bergman, re...","egative

review: i"
20,2,"Hitting the ground running, the film begins with THREE murders in a row. No plot, no characters, no ...","egative

review: i"
20,2,Being a huge fan of Conte d'ete ( http://www.imdb.com/title/tt0115940/ ) I was expecting to be wowed...,"egative

review: i"
20,2,"Persuaded by the 7.0 points in IMDb, which is pretty good, i decided to watch this movie. However, i...","egative

review: i"
20,2,"I'm a big fan of Naruto, even though I haven't watched every episode or read every manga.<br /><br /...","ositive

review: i"
20,2,"Many have disparaged Never Say Never Again because it is not an official Bond movie. Nevertheless, i...","ositive

review: i"
20,2,I noted that the official IMDb review refers to Leland as a sociopath. I believe that this diagnosis...,"ositive

review: i"
20,2,"**Warning! Slight Plot Spoilers Ahead!**<br /><br />""The Italian Job"" is not the best movie you'll s...","sitive

review: i"
20,2,"'Captain Corelli's Mandolin' is a fantastic film in itself. It is nothing like the book, which may d...","ositive

review: i"
20,2,"I supposed I was actually expecting a Bollywood remake of ""The Fog"", from the title, but this is act...","egative

review: i"
20,2,I know the girl who did the figure skating for the lead girl. She once dated my brother and she was ...,"egative

review: i"
20,2,Film historians have said much about ancient epics that have been the interest of many directors fro...,"ositive

review: i"
20,2,I saw this movie because every review I read of it said that it was one of the scariest movies of th...,"egative

review: i"
20,2,"Wow, Jeez, I don't even know where to begin commenting on this thing they called a movie. I seriousl...","gative

review: i"
20,2,"I really liked the movie 'The Emporer's New Groove', but watching this was like coming home and seei...","egative

review: i"
20,2,"First of all, since I'm one of the people who never saw the MST3K chopped up version of this movie, ...","egative

review: i"
20,2,"The 80's is largely considered the decade in which horror decided to have fun. Sometimes, there were...","ositive

review: i"
20,2,I had never heard of this film and only got it because I am a Martin Sheen fan. Now I am stunned as ...,"ositive

review: i"
20,2,I just adore this film! I love all characters and I can watch it again<br /><br />and again...and I ...,"ositive

review: i"
20,2,Riotously cheesy lunacy about lava spewing from the La Brea tar pits in Los Angeles. Even if you att...,"egative

review: i"
20,2,THE FALCON AND THE SNOWMAN is a superb example of an anti-80s film. While many other films of the de...,"ositive

review: i"
20,2,I don't know how expensive was the creation of this movie but the effects were awful. Half of the mo...,"egative

review: i"
20,2,One of two movies I have actually thought about asking for money to stay until the end. Most movies ...,"egative

review: i"
20,2,It is 1969. Phoebe(Camilla Belle) is an 11 year old girl growing up with an idealized vision of her ...,"ositive

review: i"
20,2,"A confusing, senseless script with plot holes the size of the Eiffell Tower. Terrible acting by all ...","egative

review: i"
20,2,Just in case the title didn't give it away - this movie is garbage.<br /><br />Short review? Yeah.<b...,"egative

review: i"
20,2,"I would purchase this and ""Thirty Seconds Over Toyko"" today if available. I also saw this movie afte...","ositive

review: i"
20,2,I just took my 11 year old daughter and 8 year old son to this movie and I can't remember a movie wh...,"ositive

review: i"
20,2,"It kept me on the edge of my seat. True, the story has a few plot holes, but the sheer tension of it...","ositive

review: i"
20,2,But to be a little more precise I do not think that it is as bad as it actually could be. Eventhough...,"egative

review: i"
20,2,The only Riddle in this film was how it ever got made. the British film Industry needs to make films...,"egative

review: i"
20,2,"Perhaps the deepest cartoon made in the USA, ""Duckman"" runs short at 70 episodes in four seasons.<br...","ositive

review: i"
20,2,"Charles ""Chic"" Sales is absolutely terrific as the sole member of the Leeds family willing to testif...","ositive

review: i"
20,2,I love this movie. It is the first film Master P have ever done. It is based on the story of his lif...,"ositive

review: i"
20,2,A proof that it's not necessary for a movie to have a deep many-layered story and other sophisticate...,"egative

review: i"
20,2,What a surprise this film was. I've seen a good few of Fulci's horror and zombie flicks and was amaz...,"egative

review: i"
20,2,"This lame Harold Lloyd sound film has nary a laugh in it, and makes one wonder if this Lloyd is even...","egative

review: i"
20,2,"I must confess that I've been a huge fan of the almighty David ""the Hoff"" Hasselhoff ever since he s...","ositive

review: i"
20,2,"This is seriously one of the best low budget, B movies that I have ever seen. I am not one to stand ...","ositive

review: i"
20,2,"When I was a younger(oh about 2)I watched Barney for the first time, and liked it. BUT, back then I ...","gative

review: i"
20,2,I don't know what Chasidik movement was this film about?I saw this film a year ago.I am an Orthodox ...,review: i
20,2,"OK, it's watchable if you are sick in bed or have nothing else to do. The suspension of disbelief re...","egative

review: i"
20,2,"In a world full of films -- like ""You Got Served"" -- that blow your mind with its vast amounts of er...","egative

review: i"
20,2,"First of all, let me just say that after watching this movie I felt like I'd been sold a bill of goo...","egative

review: i"
20,2,My god...i have not seen such an awful movie in a long...long time...saw it last night and wanted to...,"egative

review: i"
20,2,-So the weak excuse for a story in the generic waste of time involves a guy that wants to be an anim...,"egative

review: i"
20,2,I always felt that Ms. Merkerson had never gotten a role fitting her skills. Familiar to millions as...,"ositive

review: i"
20,2,"To be hones, I used to like this show and watch it regularly, but now (thank god!) I don't understan...","egative

review: i"
20,2,"Zachary Scott does what he does best, i.e., plays a worm, in ""Danger Signal,"" a 1945 B movie also st...","ositive

review: i"
20,2,"I didn't like ""As Good as it Gets"" very much, but I am a big fan of William Hurt and Holly Hunter's ...","ositive

review: i"
20,2,I'm an animator myself and an all around buff of the medium so when I saw this movie in a $5 bin I f...,"egative

review: i"
20,2,This movie doesn't even have the saving grace of being so bad that its good. It is truly appalling. ...,"egative

review: i"
20,2,i've heard a lot about the inventive camera-work and direction in this movie. i thought both were a ...,"egative

review: i"
20,2,This movie was awesome. It's a documentary about how surfing influenced skateboarding in the early d...,"ositive

review: i"
20,2,It has taken me about a year now after seeing this film to write about it. Lord knows I have wanted ...,"ositive

review: i"
20,2,The biggest problem that the TV program Key West faced was that it was advertised wrong. If you saw ...,"egative

review: i"
20,2,"Ocean's Twelve: just plain stupid, bad and nothing compared to the other two.<br /><br />An art robb...","egative

review: i"
20,2,This movie was outright painful for me to watch. I understand that indie films do not have the same ...,"egative

review: i"
20,2,"I thought that the interplay between Crystal and DeVito was great. The movie is rather off the wall,...","ositive

review: i"
20,2,"i was surprised after watching this piece of crap , if you have seen an episode of TOM and JERRY in ...","tive

review: i"
20,2,One of master director Alfred Hitchcock's finer films this is the story of an American and his famil...,"egative

review: i"
20,2,"Kathy Ireland: the body of a goddess, the face of an angel, the voice of a Smurf.<br /><br />And the...","egative

review: i"
20,2,This movie has more on its plate than a sumo wrestler and the result for the viewer is indigestion. ...,"egative

review: i"
20,2,Sir Arthur Conan Doyle wrote a fair number of Sherlock Holmes accounts but the popularity of the fam...,"ositive

review: i"
20,2,"The distribution was good, the subject could have been interessant and comic. whereas, he described ...","egative

review: i"
20,2,The show is GREAT. No words to describe it. Wonderful music. Incredible dance. The editors couldn't ...,"ositive

review: i"
20,2,"I love ghost stories and I will sit through a movie til it's end, even if I'm not really enjoying it...","egative

review: i"
20,2,An excellent thriller of all time. Vijay Anand excels as Director and Editor. Performances by Dev An...,"ositive

review: i"
20,2,This is the very La Nouvelle Vague.One of the best films of the New Wave and I dare say one of the f...,"ositive

review: i"
20,2,"I have seen this movie only once, several years ago. But I remember liking it a lot.<br /><br />**Sp...","ositive

review: i"
20,2,Wow! Where to start?<br /><br />This adaptation of Sarah Waters' third novel is one of my all-time f...,"ositive

review: i"
20,2,"Most of Wayne's B westerns are kind of fun in a naive way, but this one really stinks. The editing i...","egative

review: i"
20,2,Why didn't critics like this movie?? I don't get it. This is easily my favorite Clive Barker effort....,"sitive

review: i"
20,2,This adorable dog (called various names during the film) is seemingly loved by the whole town...but ...,"egative

review: i"
20,2,"The horrific production doesn't qualify as a ""film."" It was obviously shot on video tape, and very p...","gative

review: i"
20,2,Canthony is correct that this little short is just an excuse to hear a very young Judy Garland (four...,"egative

review: i"
20,2,"If Daphne Du Maurier had set REBECCA in 1950s San Francisco, it might very well resemble this uptigh...","ositive

review: i"
20,2,"HANA-BI has many quiet moments and fairly slow pacing. Unfortunately, during the many thoughtful int...","egative

review: i"
20,2,"It's a shame that such a lame plot should be hung on such picturesque locations, with some documenta...","egative

review: i"
20,2,"There is a need for this kind of entertainment in our modern world. You can watch ""Ma and Pa"" with a...","ositive

review: i"
20,2,"Wait... wait... wait... wait... wait... wait..... WHAT!? This movie is terrible, absolutely terrible...","egative

review: i"
20,2,The scripting of the subtle comedy is unmatched by any movie in recent years. The characters are int...,"ositive

review: i"
20,2,"I first seen this movie like a year and a half ago and I loved it, I decided to get the DVD last yea...","sitive

review: i"
20,2,"This was on the Saturday before Halloween this year (today, at the time of this writing) and it has ...","ositive

review: i"
20,2,This film brought a whole new meaning to that well-worn phrase 'like watching paint dry' because thi...,"egative

review: i"
20,2,"Add this little gem to your list of holiday regulars. It is<br /><br />sweet, funny, and endearing...","ositive

review: i"
20,2,"This film is utterly amazing. From the performances of Huppert, Girardot, and Magimel, to Haneke's s...","ositive

review: i"
20,2,Man! I remember this show with nostalgic... I really dug Bravestarr because he wasn't the convention...,"sitive

review: i"
20,2,"""Only the Valiant"" qualifies as a gritty good western. This Gregory Peck cavalry versus the Indians ...","ositive

review: i"
20,2,I suppose this movie is not your typical Spanish thriller as it is based in a real story that took p...,"egative

review: i"
20,2,I must have seen a different version than the first person on the user comments section.<br /><br />...,"ositive

review: i"
20,2,"Lets face it, Australian TV is for the most part terrible, but this is a real diamond in the rough t...","ositive

review: i"
20,2,"This is a case of taking a fairy tale too far. The Enchanted Cottage delivers Dorothy McGuire as a ""...","egative

review: i"
20,2,How his charter evolved as both man and ape was outstanding. Not to mention the scenery of the film....,"ositive

review: i"
20,2,"Admittedly, I watched the MST3K version of this, but it's not actually too bad outright, at least co...","egative

review: i"
20,2,Bobby and Mikey are two little boys who move across the country with their divorced mother to start ...,"egative

review: i"
20,2,Surface is one of the best shows that I have ever seen. NBC is so stupid for canceling a great show ...,"egative

review: i"
20,2,At first I thought this film was going to annoy me.It was as though I had seen this movie somewhere ...,"ositive

review: i"
20,2,I don't know about the rest of the viewers of this movie but personally I'm dead sick and tired of S...,"egative

review: i"
20,2,2:37 is an intense and fascinating drama which has some similarities in tone and subject with films ...,"ositive

review: i"
20,2,"Robert Florey and James Wong Howe gave this a frightening, Expressionistic look. Scenes are shot at ...","ositive

review: i"
20,2,"A blackly comic tale of a down-trodden priest, Nazarin showcases the economy that Luis Bunuel was ab...","ositive

review: i"
20,2,"This is a funny, intelligent and, in a sense, realistic comedy about a 14-year-old trying to live he...","ositive

review: i"
20,2,...but you can see it from here.<br /><br />I definitely don't understand why anyone would recommend...,"gative

review: i"
20,2,"All this show is, is the same plot. Kuszko (spelling?) is in danger of failing school, he needs to p...","egative

review: i"
20,2,It's a thoroughly successful example of a 1950s biopic. It has the stalwart and handsome young hero ...,"ositive

review: i"
20,2,"Snake Island is one of those films that, whilst one sits and watches its amazing level of stupidity,...","egative

review: i"
20,2,"Okay, so the movie went straight to video. If I had paid to see this, I would've been disappointed. ...","egative

review: i"
20,2,"Not every line in a comedy is funny. This movie takes a serious subject, the disenfranchisement of v...","ositive

review: i"
20,2,The fire gives all...<br /><br /> This is one of film's most masterful meditations on artistry. Set ...,"ositive

review: i"
20,2,"I saw this movie just recently, and I said to myself: ""This movie is bad!"" William Shatner is a grea...","egative

review: i"
20,2,I disagree with the imdb.com synopsis that this is about a bisexual guy preparing to get married. It...,"ositive

review: i"
20,2,"honestly, i loved Michael. although there were ""give me a pillow i need to take a nap"" parts, it was...","ositive

review: i"
20,2,I'm watching this film as I write this. It's about 45 minutes into the film and there's been so much...,"egative

review: i"
20,2,"The story is: a turn-of-the-century troupe of actors, along with producers and theatre-owners, have ...","egative

review: i"
20,2,"Okay, it's a movie for children, and it's not one of those movies that adults will enjoy as well. Ho...","egative

review: i"
20,2,For only doing a few movies with his life the Late Great Chris Farley. Farley died at the end of 199...,"ositive

review: i"
20,2,"eXistenZ is an exploration of reality and virtual reality, wherein characters run from realm to real...","egative

review: i"
20,2,"The fact that this movie is bargain basement quality is a real shame, but back in the 1940s, that wa...","egative

review: i"
20,2,Ever sense i was a kid i have loved this movie. i have always been a fan of Joseph Mazzello. the kid...,"gative

review: i"
20,2,"To call a film boring is not something I would usually count as a valid criticism. However, when a f...","egative

review: i"
20,2,"Ever since I've been allowed to play Goldeneye once again, it's been impossible to get my mind off i...","ositive

review: i"
20,2,I was one of the lucky people to be invited to view this film in New York. It is a compelling story ...,"ositive

review: i"
20,2,(WARNING: SPOILERS!)<br /><br />Five young people ignore the warnings of forest ranger George Kenned...,"ositive

review: i"
20,2,Sorry this movie was a bad made for TV movie. Are the rest of you on drugs when you watched it? I th...,"egative

review: i"
20,2,"This version of ""The Lost Horizon"" is actually not a bad film at all. I think the problem is people ...","ositive

review: i"
20,2,I feel that this movie is different from so many others in that it shows a family of girls who actua...,"ositive

review: i"
20,2,It's proof that movie makers and their financiers treating their audience with contempt isn't a new ...,ew: i
20,2,"OK, this doesn't compare to the explosive tempo of the first part's opening sequence; nor to its vis...","ositive

review: i"
20,2,A few words for the people here in germen's cine club: The worst crap ever seen on this honorable ci...,"egative

review: i"
20,2,I can't say how many times that one line has made me laugh or how often I've described that scene to...,"ositive

review: i"
20,2,"It's fun and fast paced, as one falsehood leads to another and another toward an inevitable, surpris...","egative

review: i"
20,2,Trust the excellent and accurate Junagadh75 review! This film is compelling and moving in that rough...,"sitive

review: i"
20,2,Every year there's one can't-miss much-anticipated red-hot big-budget title with the right combinati...,"ositive

review: i"
20,2,"It's not easy to find Judas Kiss on VHS (it's not available on DVD), but I wanted to add this rather...","egative

review: i"
20,2,"Oz is without a doubt my favorite show of all time! the best word to describe it is ""genius""! the wr...","sitive

review: i"
20,2,"Chuck Jones's 'Rabbit Seasoning', the second in the much beloved hunting trilogy, is often considere...","ositive

review: i"
20,2,"I think together all the reviewers have captured this film really well. I have seen it many, many ti...","ositive

review: i"
20,2,"Awful, awful, awful times a hundred still doesn't begin to describe how crappy ""Biggest Loser"" is. P...","egative

review: i"
20,2,Perhaps many viewers who got frustrated by this film live their lives without ever thinking deeply a...,"ositive

review: i"
20,2,Why do the powers that be continue to cast Jennifer Lopez in unbelievable roles? She was excellent i...,"egative

review: i"
20,2,An extremely dark and brooding show with an excellent cast. One of the few shows that I try to watch...,"ositive

review: i"
20,2,"""Disappointing"" is the best word I could think for this film, especially considering the glowing rev...","egative

review: i"
20,2,"Like 'Singin' in the Rain', 'Cover Girl' has a trio of two guys and a girl. In 'Cover Girl', Phil Si...","egative

review: i"
20,2,The casting of Robert Culp is probably the only decent move the production team made with this film....,"egative

review: i"
20,2,". . . and never, ever see it. Now, I've been watching bad scifi movies for years. I love watching ba...","tive

review: i"
20,2,It's hard to imagine in this day and age how popular and how much of an impact a Norwegian immigrant...,"ositive

review: kn"
20,2,To me this film is just a very very lame teen party movie with all the normal clichés and boring ste...,"egative

review: i"
20,2,"I just found the entire 3 DVD set at Wal-Mart in the bargain bin for $5.50, so I thought I would tak...","egative

review: i"
20,2,"This was one of the best half-hour horror/suspense/fantasy shows of the eighties, without a doubt. G...","ositive

review: i"
20,2,"A ""40 foot long"" giant mutant squid with five tentacles, razor fangs and the ability to reproduce it...","egative

review: i"
20,2,"This is a delightful gem of a movie, unfortunately pigeon-holed as ""just for kids."" The plot revolve...","ositive

review: i"
20,2,"It's okay ... a few years later Chayefsky's classic ""Network"" will be his true cinematic BIG home ru...","ative

review: i"
20,2,"""At the Earth's Core"" was on television yesterday. I was at my computer working and happened to glan...","egative

review: i"
20,2,"This film launched my theory about films based on books: Instead of following the cliche ""You've rea...","ositive

review: i"
20,2,God bless Randy Quaid...his leachorous Cousin Eddie in Vacation and Christmas Vacation hilariously s...,"egative

review: i"
20,2,Al Pacino was once an actor capable of making a role work without resorting to constant use of profa...,"egative

review: i"
20,2,I was at school in the late sixties and early seventies and this film is very much how my school was...,"ositive

review: i"
20,2,"This film truly was poor. I went to the theatre expecting something exciting, and instead was afford...","egative

review: i"
20,2,When i went to the video rental shop to get a movie i saw this one and i immediately thought it woul...,"egative

review: i"
20,2,"Don't forget the lover on the side!! She is a 'hottie', Karen Parsons is delicious, she is wonderful...","itive

review: i"
20,2,As far as I know this was my first experience with Icelandic movies. It's such a relief to see somet...,"ositive

review: i"
20,2,Why couldn't the end of the movie have been Sean Connery's men fighting the French instead of the Ge...,"egative

review: i"
20,2,"If this movie would have been in English, all critics would have trashed it. The language is extreme...","egative

review: i"
20,2,"This marvelous short will hit home with everyone who, as a child, specifically asked for something b...","ositive

review: i"
20,2,"An egotistic major league baseball player is forced to continue his career in Japan, he contends wit...","ositive

review: i"
20,2,"It might be that the film I saw was entirely different from the one that the others saw, however as ...","egative

review: i"
20,2,"Just to let everyone know, this is possibly the WORST movie I have ever seen, and I've seen pretty m...","egative

review: i"
20,2,I have never seen a movie so bad. It's not even entertaining enough to be a drinking game.<br /><br ...,"egative

review: i"
20,2,"I saw The Merchant of Venice in London last week. Great acting by Al Pacino, Jeremy Irons, Joseph Fi...","ositive

review: i"
20,2,"I saw The D's new film tonight at a special advance screening, and I was so blown away by its sheer ...","ositive

review: i"
20,2,This movie basically is a very well made production and gives a good impression of a war situation a...,"ositive

review: i"
20,2,Steve Martin looks like he's had a face lift. Something very strange about his face. I usually like ...,"egative

review: i"
20,2,"Just thinking about the movie, i laugh to myself. Anne Ramsey plays an unforgettable part as 'Momma,...","ositive

review: i"
20,2,'Be With Me' is almost the ultimate wallpaper movie. Just leave it running in the background. chat a...,"egative

review: i"
20,2,"Cheaply-made, poorly acted, and unimaginatively directed, Flight to Mars still is entertaining despi...","ositive

review: i"
20,2,"I must say I was really excited about this film before renting it as it was an Adam Sandler ""Happy M...","egative

review: i"
20,2,Spike Feresten is a comic genius. 'Talkshow' demonstrates a fresh take on the kind of odd ball irrev...,"ositive

review: i"
20,2,Wow! Why aren't more British movies like this. Great rights of passage money with a big heart and so...,"ositive

review: i"
20,2,"The first ever fully synchronized sound cartoon, Walt Disney's Mickey Mouse makes his screen debut i...","ositive

review: i"
20,2,"I really wanted to like this movie, because I love Troma and loved the trailer and loved ""Ghouls,"" a...","egative

review: i"
20,2,My 5 year old daughter is very into the Barbie series of movies. I've had mixed feelings about that ...,"ositive

review: i"
20,2,"(r#64)<br /><br />Unredeemable, merit-less, and above all dreary trash. You know a movie is going to...","egative

review: i"
20,2,"Some may go for a film like this but I most assuredly did not. A college professor, David Norwell, s...","egative

review: i"
20,2,"The trio are a pleasant, nostalgic journey to that first hint of desire--when it was still about sim...","ositive

review: i"
20,2,I got stuck in traffic (I live in Sicily) on the way to the theater (at a military base) to see Supe...,"egative

review: i"
20,2,"One of the most boring,pointless movies I have ever seen. The title character is self-centered, self...","egative

review: i"
20,2,I was surprised by how great Black Snake Moan turned out to be.Being a fan of Christina Ricci and Sa...,"ositive

review: i"
20,2,Cecil B. DeMille directed a series of domestic comedy-dramas in the late teens and early 20s. He fou...,"ositive

review: i"
20,2,"The Falcon and the Snowman is based on a true story. Christopher Boyce, and Andrew Daulton Lee, (the...","egative

review: i"
20,2,My first exposure to Japanese animation director Hayao Miyazaki and his Studio Ghibli production com...,"ositive

review: i"
20,2,Christopher Nolan's first feature film wowed critics who saw it when it first came out. Shot on a mi...,"ositive

review: i"
20,2,You don't have to be a fan of the cartoon show to enjoy this film. I watched it for the first time w...,"ositive

review: i"
20,2,A remake can be successful. An adaptation can be successful. It isn't relevant whether its a remake ...,"gative

review: i"
20,2,"'Ernest Saves Christmas' is comedian Ernest's Christmas special film. In this film, Ernest has to fi...","ositive

review: i"
20,2,"Two years after this short, the last ""Our Gang"" short was made. After seeing this, you wonder how it...","egative

review: i"
20,2,"""2001: A Space Odyssey"" is set in 2001 and the main character is HAL. A computer. That's right, a co...","ositive

review: i"
20,2,"This morning, I found myself unexpectedly remembering that this movie existed. I found myself thinki...","egative

review: i"
20,2,Will there be please coming an end to hyping movies that are dealing about social conflicts or other...,"egative

review: i"
20,2,"Another winner from that 50s , 60s era that I love so much for the comedic value they give with each...",ew: i
20,2,"Do not watch this movie, go see something else ... I was very disappointed, I cannot rate this movie...","ative

review: i"
20,2,"I felt sorry enough that this film is not popular at all even in Hong Kong. However, for all die har...","ositive

review: i"
20,2,"When i heard they were making this i was quited happy considering the first film was pretty good, if...","egative

review: i"
20,2,Sorry Randy. I love your comedy but in this case you really laid a 'Golden Turkey' egg.<br /><br />T...,"egative

review: i"
20,2,I have to admit that I liked this film much more than I expected to. Will Smith has that clean-cut c...,"ositive

review: i"
20,2,"Absolutely amazing! Humor, up-beat music and an anti-war message make this probably the best movie I...","ositive

review: i"
20,2,I'm not a movie maker but I do know it is hard to tell a story in seven minutes and draw your audien...,"ositive

review: i"
20,2,"I am a big fan of sci-fi movies. So, when I saw this movie in the EPG, I thought I was in for a plea...","tive

review: i"
20,2,"To some of us, director Ernst Lubitsch, adored for his underlying cheekiness and ironic comic touche...","egative

review: i"
