text_preview,true_label,predicted,correct,retries
I knew I was in for a LONG 90 minutes when the opening voice over mispronounced the word 'scarecrow'...,negative,"gative

review: i",False,2
"What I've seen of Wolfgang Petersen's films has been pretty good. He knows how to direct action, cre...",positive,positive,True,0
The Merchant of Venice is a fantastic movie. It's very true to the original Shakespeare play. If you...,positive,positive,True,0
Red Sonja is a career-step-in-the-wrong-direction for Arnold Schwarzenegger. Having made a couple of...,negative,negative,True,0
Two city guys are driving through Hicksville USA when a rusty monster truck suddenly appears and rep...,positive,negative,False,0
"A beautiful reflection of life's desperation and misdirection of finding love. Tragic, while at the ...",positive,negative,False,0
I watched this film on Telly the other night and little did I know what a cringe-fest it would be......,negative,negative,True,0
"""When a Killer Calls"" is an unusually nasty slasher flick, with some very unpleasant and unsettling ...",negative,negative,True,0
"Life is comprised of infinite possibilities; some known, others a mystery and destined to remain so....",positive,positive,True,0
"If you really loved GWTW, you will find quite disappointing the story. Those who may think this is j...",negative,negative,True,0
"God, that sucked. You can't end a horror movie with a happily-ever-after family setting. Yeash. I wa...",negative,negative,True,0
The VHS cover for The Evil Below makes it look like a cool underwater horror flick. Sadly it's close...,negative,negative,True,0
What a horrible movie. This movie was so out of order and so hard to follow.It was so hard to follow...,negative,negative,True,0
"Okay, I like to give the benefit of the doubt. I watched his show.<br /><br />It isn't funny to me. ...",negative,negative,True,0
This is one of the worst films I have seen in a while.<br /><br />The problem is that it doesn't kno...,negative,negative,True,0
"For me, ""Late Chrysanthemums"" was interesting not only because it was my first film of Naruse I comp...",positive,positive,True,0
This film reeks of production line planning. It appears like the filmmakers looked at recent hit mov...,negative,negative,True,0
"Latter Days is a very, VERY independent movie. And compared to many of today's more modern films, it...",positive,positive,True,0
"Talk Radio sees a man somewhat accidentally stumble through life, indeed the American Dream, from wh...",positive,"sitive

review: talk",False,2
"Any movie that offers Bonnie Hunt, Sarah Silverman and Amy Sedaris in the supporting cast has to be ...",positive,positive,True,0
"It's fun and fast paced, as one falsehood leads to another and another toward an inevitable, surpris...",positive,negative,False,0
"This film is titled ""Junior Pilot"" here on IMDb but ""Final Approach"" at Netflix. Go figure! The movi...",positive,positive,True,0
"Reading through the comments, there seems to be a lot of nonsense about the emotional banality of La...",positive,positive,True,0
What can I say? Not as bad as many here have made it out to be. The only reason I even watched this ...,positive,negative,False,0
(Spoilers warning) I cannot say enough good things about this movie. It is a great horror comedy/spo...,positive,positive,True,0
"As an earlier reviewer said, Travolta stole every scene he was in. Recognize the character? It was V...",positive,negative,False,0
I am a big fan of Lonesome Dove and all the books in the series and I love the movie. I was happy to...,positive,positive,True,0
"Andaz Apna Apna is a movie that I treasure and its one movie, I don't mind seeing at any time... wel...",positive,positive,True,0
Man this thing bites! I am sorry I ever sat down and watched it! Friedkin was insane for making a fi...,negative,negative,True,0
"Something not-so-great. ""Silence of the Lambs"" remains Demme's only good film, and I'm of course inc...",negative,negative,True,0
"Someone should teach the people who made this movie that there is a difference between ""presenting m...",negative,negative,True,0
This movie was terrible. It is not something that people should have to pay to see. It looks like so...,negative,negative,True,0
The writers of lost have outdone themselves. Season two's finale is even more heartbreaking and inte...,positive,negative,False,0
One of the worst shows of all time. The show would begin with smart ass ed comments to each other th...,negative,negative,True,0
First off I want to say that I lean liberal on the political scale and I found the movie offensive. ...,negative,"ive

review: i",False,2
"Caught this movie on TV and I watched it again. I said to myself, it's been a long time since I watc...",positive,positive,True,0
one of the most awaited movie!i thought himesh will do a bit of acting but Alas all my hope went wro...,negative,negative,True,0
Mani is back wit a Rathnam(gem) he manages to capture the mental trauma of a small girl searching 4 ...,positive,"sitive

review: i",False,2
A young Korean artist lives in Amsterdam. She is a bit of a loner and has never had a serious relati...,positive,positive,True,0
"Ronald Colman plays a prodigal son. While he is NOT a bad guy, he is a bit flighty and hasn't done a...",positive,positive,True,0
"In a phrase, moral ambiguity. In the Soderbergh remake, there ARE good guys and bad guys. Benicio de...",positive,positive,True,0
I remember watching this series avidly and being so disappointed when it came to an end. Over the ye...,positive,negative,False,0
Great film from the late 1970's. Says much about corporate corruption at the expense of the common p...,positive,positive,True,0
"This movie is probably one of 3 worst movies made in history. I rented this by chance, without readi...",negative,negative,True,0
"This movie was a major bait and switch. I rented it because of Rebecca St. James, a popular Christia...",negative,negative,True,0
"Food always makes a good topic in movies, as ""Chocolat"" showed. ""Babette's Feast"" is the same type o...",positive,positive,True,0
"OK, well, no one in their right mind(s) would pick up a movie titled ""The Man with the Screaming Bra...",positive,positive,True,0
In an industry dominated by men and in lack of products with a female mark on it ; is it always nice...,positive,"sitive

review: i",False,2
This movie is... horrible and wonderful at the same time. I first saw it when I was about 13 or 14 y...,negative,negative,True,0
"Overall, the movie ""Heart of Darkness"" was pitiful compared to the book. Anyone who has ever read th...",negative,negative,True,0
This vicious little film is horrendous. My low rating for it comes for two main reasons. The first i...,negative,negative,True,0
In & Out made me want to vomit. I have never seen such a shameless film! It seriously wanted to say ...,negative,negative,True,0
"As a fan of the old Doctor Who, and after the mediocre Fox movie, I was dubious of this new series o...",positive,positive,True,0
"Let's not kid ourselves, this atrocity is not Plan Nine or Cat Women. It is bad, period! The perform...",negative,negative,True,0
My son Adam (5 years old) is a big Scooby Doo fan. He like this film a lot. He particularly liked wh...,positive,positive,True,0
"Otto Preminger's ""Porgy and Bess"" stands, to date, as a great American musical. I believe it is time...",positive,positive,True,0
"The brilliant Chuck Jones, master of Warner Bros. cartoon comedy, brings us the first (?) Pepe LePew...",positive,positive,True,0
All I have to say is one word...SUCKS!!!!. The only reason I gave this a 2 is because Josh Hartnett ...,negative,negative,True,0
ALERT: This review contains major SPOILERS. Do not read on if you plan to see this film.<br /><br />...,negative,negative,True,0
"Iam not sure if discussing the television series is exactly where the comments should be drawn to,ho...",positive,positive,True,0
"Brought Philip Larkin to life in a way that is worthy of the greatest performances of all time, and ...",positive,positive,True,0
"This film stars Peter Lorre as an exceptionally nice guy who immigrates to America. Unfortunately, s...",positive,positive,True,0
"""Dead Man Walking"" is a film not about the death penalty, but about the people involved in a death p...",positive,positive,True,0
I didn't know anything about this DVD when I hired it. Had a quick look here at the comments but dec...,negative,negative,True,0
"I have seen this movie twice, once a few years ago in college, and again this past weekend. Although...",negative,negative,True,0
"As a Bruce Campbell fan for nearly two decades, I was thrilled to have an opportunity to see his lat...",negative,negative,True,0
This lesser known film starring Roy Thinnes (From TV's Invaders) is actually what I consider a lost ...,positive,positive,True,0
I should know better. I've seen too many of Rob Lowe's early work to expect anything good from this ...,negative,negative,True,0
"This movie was to me a fairly enjoyable watch, I mean it wasn't great but it was one of the better h...",positive,positive,True,0
"Watching this movie brings several words to mind: ""sophomoric"", ""ridiculous"", ""improbable"", ""self-in...",negative,"gative

review: i",False,2
im sure he doesnt need the money for a life saving operation or transplant. in all honesty i think t...,negative,negative,True,0
"This film as it is now is far shorter than it was when released in 1918. In fact, it is now more ava...",positive,positive,True,0
"I'm a big fan of Thomas Harris,I read all his novels at least 5 times and Hannibal's the book I real...",negative,negative,True,0
I first was made aware of this film when I saw a preview before another movie. I was intrigued but i...,positive,negative,False,0
This has got to be the best movie I've seen. You definately have to watch it more than once to find ...,positive,positive,True,0
"Henry Thomas, and Robin Tunny, are a couple of the most underrated performers in the business. It's ...",positive,positive,True,0
This was one of the slowest movies I have ever had the displeasure of sitting through. After the int...,negative,negative,True,0
"Although Casper van Dien and Michael Rooker are generally relegated to B movies, even they are above...",negative,negative,True,0
This film could have been great- but wasn't. Amongst the cesspool of talentless no-hopers and friend...,negative,negative,True,0
***SPOILERS*** ***SPOILERS***<br /><br />I saw this movie last night at a screening. I started out a...,negative,negative,True,0
I don't know if it's fair for me to review this. I'm not a fan of gratuitous violence. I've never un...,positive,negative,False,0
"""The Apartment Complex"" is a campy comedy full of kookie characters created in lieu of a real story ...",negative,negative,True,0
"I rented Boogie Nights last week and I could tell you, when I watched the film I had a blast. If you...",positive,positive,True,0
"Seriously, if you want to see a cliché horror movie you have to see this one I guess. It contains al...",negative,negative,True,0
"This review contains a partial spoiler.<br /><br />Shallow from the outset, 'D.O.A.' at least starts...",negative,negative,True,0
"Certain filmmakers can do no wrong in the eyes of national critics, which is one reason you should n...",negative,negative,True,0
I go to the movies to be entertained. I was very entertained by the first film in this series: The D...,positive,positive,True,0
"Having watched this movie several times, I have come to the conclusion that Milos Forman made a very...",negative,positive,False,0
I wonder how many MINI Cooper automobiles were sold thanks to this movie? It couldn't help but add t...,positive,positive,True,0
"I wish I had something more positive to say about Devil Fish, but I honestly can't seem to come up w...",negative,negative,True,0
I agree with several of you that this film was rather boring and dull. I found myself disliking the ...,negative,negative,True,0
"Never having seen an Oliver Stone film before, nor any films starring Eric Bogosian, I didn't know w...",positive,positive,True,0
The Jazz Singer is one of a number of films made in the late 1940's and 1950 about the Jewish experi...,positive,positive,True,0
"There is a version of ""Nevsky"" that is shown with a live symphony orchestra, chorus, soloist and the...",positive,positive,True,0
"This movie had lots of potential, beautiful women, cute guys, a beach, beer, a hot tub, a mansion on...",negative,negative,True,0
The very few reviews I could find online of Barnens ö really do not do it justice. I read them all b...,positive,positive,True,0
"Look, we rated this a 10 on entertainment value. It's a comedy sure, not an epic like Lord of the Ri...",positive,positive,True,0
This is one of the best sequels around and a very good movie too even there were some mistakes but s...,positive,positive,True,0
"What can I say about this? Such a big Prestige-Production - but in the End? Wasted Time, wasted Mone...",negative,negative,True,0
"Whereas the movie was beautifully shot and reasonably well acted, the script was dull. plodding and ...",negative,negative,True,0
The revelation here is Lana Turner's dancing ability. Though she was known privately to be an excell...,positive,positive,True,0
"I won't go to a generalization, and say it's the best love story of all time, as some have said. Tha...",positive,positive,True,0
"To be honest, the movie was SO HORRIBLE that I loved it. Never in my life have a seen such a TERRIBL...",negative,negative,True,0
"I must give credit to Billy Dee for trying to pull this off. Knowing this was a blaxploitation film,...",negative,positive,False,0
"This is an admirable attempt from first time filmmaker Ham Tran, offering little-glanced perspective...",negative,negative,True,0
"The first film is somewhat good to me, I enjoyed it for the most part, but I thought it was really n...",negative,negative,True,0
"After watching the first movie in BCI's new Aztec Mummy Collection, it's difficult to believe how ex...",negative,negative,True,0
I would agree with the comments already posted to this site by the previous rater.<br /><br />I firs...,positive,negative,False,0
"From the opening drum hit of ""We're Gonna Groove"" to the last guitar hit of ""Whole Lotta Love"", this...",positive,positive,True,0
"While sleeping, Mr. Eko is assigned by his brother Yemi (Adetokumboh McCormack) in a dream to go wit...",positive,negative,False,0
This movie is an incredibly self-indulgent character piece that assumes that the mere impression of ...,negative,negative,True,0
"The C class cast and poorly transitioned scenes, complete with terrible acting have led me too belie...",negative,negative,True,0
This was the most thought-provoking capital-punishment movie ever! It refused to seem one-sided and ...,positive,positive,True,0
Where do I start. Do I say how great the cinematography is. Do I praise certain scenes which show th...,positive,negative,False,0
"I was completely bored with this film, melodramatic for no apparent reason. Every thing just becomes...",negative,negative,True,0
